테마카페,인더그린,제주특별자치도 제주시 1100로 3198-20,064-711-9272,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F80B2407ABBBB46A2AC1F58EED45EB570
생과일전문점,할로비치 본점,제주특별자치도 제주시 한경면 녹차분재로 354,064-805-3535,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA9198DB9EEDB4D8E801DDC3D12F55341
카페,고도,제주특별자치도 제주시 어영길 15 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7D086A862805443E820256FC76BBF0EF
카페,머스크,제주특별자치도 제주시 진동로3길 30 1층,010-2634-3006,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3B30A2419251465CBD7D81967D362E2F
커피전문점,투썸플레이스 제주이도점,제주특별자치도 제주시 중앙로 286 1층,064-755-1516,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFA5963CB3BD3469BB9A33F60A300A57D
커피전문점,제주커피집 심심,제주특별자치도 제주시 노형7길 3-4,064-742-3043,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_632780380
커피전문점,유쥬얼커피,제주특별자치도 제주시 도남로13길 11,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6DF97870F64E4ED9AC2C421A19112C99
커피전문점,에이바우트커피 중앙여고점,제주특별자치도 제주시 중앙로 343,064-702-0666,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1AC8AF63DF004589B86FFE5AAA36FB73
카페,딜레탕트,"제주특별자치도 제주시 조천읍 신북로 144 1,2층",0507-1381-0727,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_449910921
카페,카페비비,제주특별자치도 제주시 선사로8길 83,010-5168-8363,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDECD632B16D94B9B9584E7E49DB6B67E
카페,텀,제주특별자치도 제주시 천수동로 49 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6CC30D24C23543458DAD859C2B655480
북카페,종달리746,제주특별자치도 제주시 구좌읍 종달동길 29-9 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD957253EF3064360BDC61B3E75E2B144
카페,하루하나,제주특별자치도 제주시 애월읍 장전로 155 1층,070-7788-7170,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6C65A1ED375D409FA574C7E1D9E55FA8
커피전문점,카페청굴물,제주특별자치도 제주시 구좌읍 김녕로1길 75-1 1층,010-8405-7821,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_644450155
카페,카페달력,제주특별자치도 제주시 애월읍 고내로9길 39,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD25852A8B4E44DE19F3962903268DEA4
커피전문점,탐앤탐스 제주시청점,제주특별자치도 제주시 중앙로 236 문산빌딩 1층,064-752-1266,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB143AF0742E541BA897DC66CE613DFF9
카페,노을코지 용담해안로점,제주특별자치도 제주시 서해안로 386,064-749-0988,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1A73ED0CEE754BC3A357B10A824DA70B
카페,오리지날로맨스,제주특별자치도 제주시 한림읍 옹포2길 1 1~2층,064-796-5511,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCEB2E924CBDE49B98E5CFD8F7632AAD6
커피전문점,에릭스에스프레소,제주특별자치도 제주시 구좌읍 구좌로 77,070-8800-9642,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F848ACE0334A54F87B4B00647A832ABDD
카페,코너커피,제주특별자치도 제주시 광양10길 12 1층,064-753-1379,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D26D9A6EB8C4B2EB53151D4E4217897
카페,카페헛간,제주특별자치도 제주시 구좌읍 덕평로 9-8,010-3373-5074,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDD8F1399A85744738DB89FE02351DD6E
카페,카페호나,제주특별자치도 제주시 애월읍 하소로 557-10,064-799-9114,
카페,퍼시몬,제주특별자치도 제주시 애월읍 하소로 611-6,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD6294ED2837E4FA4847CD1A8F49B47D6
커피전문점,투썸플레이스 제주루마인점,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,064-782-5239,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE06415721D6146FB86CF6136D655F250
카페,돈테일러익스프레스,제주특별자치도 제주시 신성로 19,064-725-2010,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_558442847
카페,바다는안보여요,제주특별자치도 제주시 구좌읍 종달로5길 31-1,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7EE9A06A12BB4CCCAC2ED04CF0C6023F
디저트카페,쿠키키,제주특별자치도 제주시 애월읍 하귀로 85 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_657448960
카페,윈드스테이,제주특별자치도 제주시 테우해안로 64,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F24536133582982AD29
카페,점점,제주특별자치도 제주시 조천읍 신촌리 2384,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6BC322E291F646A9BB7B3BFEF3BD7946
카페,가호,제주특별자치도 제주시 애월읍 가문동상2길 35 가동 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4F517D575AFC44359E5A7CD619062423
디저트카페,사닮과,제주특별자치도 제주시 아란4길 3,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3A26980C02434ADF9F4F82F105B144F1
카페,더앨리 제주애월점,제주특별자치도 제주시 애월읍 애월해안로 728,064-713-0030,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_804466671
카페,바론,제주특별자치도 제주시 신광로1길 14,064-742-4885,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0CCFF2C2527C4DB0895A6AB062487350
커피전문점,투썸플레이스 제주노형오거리점,제주특별자치도 제주시 1100로 3339 1층,064-747-7760,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F213C9F6B29224BAE9338B925FAC3DA78
카페,N109,제주특별자치도 제주시 구좌읍 김녕로 307,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9BB7D6007DE948CBBCA17A6CBF6EC114
카페,말로나카페,제주특별자치도 제주시 한림읍 귀덕11길 28,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F450DE2C1D98849FA80C3A7CA99DF420C
카페,바람,제주특별자치도 제주시 516로 3041-15,070-7799-1103,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1314920D4CA439D1A4
카페,에이바우트커피 함덕해수욕장점,제주특별자치도 제주시 조천읍 조함해안로 526 1~4층,064-784-8666,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2EE6BC17F08D4EC1ADA09B34C62589B9
카페,애월기록,제주특별자치도 제주시 애월읍 번대동길 4,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8C91B247A7E544FEB6491E39E8E1DD27
카페,플레이리스트,제주특별자치도 제주시 구남동1길 46 1층,010-6838-6980,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8DAC249C06A6424CB9A5C1852F8669CD
카페,랑지다,제주특별자치도 제주시 애월읍 고내로7길 17,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FACF47264F5FD4EA2A1F0AA0BF83159E1
카페,카페이면,제주특별자치도 제주시 한림읍 금능5길 13 1층,0507-1444-8864,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA2F3C796795646BA8928D37007CF0DF1
카페,카페소리 유수암점,제주특별자치도 제주시 애월읍 유수암서길 117 갤러리이니,064-799-8901,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F257A7D4F57E4EF4F1B
커피전문점,투썸플레이스 제주애월하귀점,제주특별자치도 제주시 애월읍 일주서로 7209,064-713-8985,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1587675631
커피전문점,투썸플레이스 제주연동점,제주특별자치도 제주시 신광로 79,064-745-7484,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F337D1F9C5AB14509B01B5BD9BF821393
카페,36.5도여름 남쪽점,제주특별자치도 제주시 애월읍 애납로 165 1층,064-799-1010,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F15A22391F00A4CA6BE225E66D28F4A43
테마카페,웨딩카페나비인,제주특별자치도 제주시 애월읍 고성남동길 3 1층,064-799-8731,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC7AB997122A14A059CD4D1C0B33AFC15
디저트카페,카페인사리,제주특별자치도 제주시 구좌읍 일주동로 2806 2동 2층,010-9359-2988,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DF6A48DE13D4F8D80109547E781EE44
카페,예그리나,제주특별자치도 제주시 흥운길 93 1층,070-7764-3297,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8991108343746139C453550BAC9F5F8
카페,슈가탱크,제주특별자치도 제주시 우도면 우도봉길 41,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E10E77B6641420C91172CB5791E4FB2
디저트카페,나지금제주,제주특별자치도 제주시 수덕5길 85-5,010-5146-2022,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0BE0EFA38D924C3C9F344D28EC2D2A6D
커피전문점,곤을커피,제주특별자치도 제주시 곤을서길 7 2층,070-7738-5962,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1322087776
카페,라이터스블럭,제주특별자치도 제주시 신설로5길 8,070-4110-1947,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FED1F858B30A340B09A6FD5BF245D6FC2
카페,종종캐주얼다이닝앤카페,제주특별자치도 제주시 과원북2길 66-1 1층,064-747-8102,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F26322140544A629515
카페,뉴저지카페,제주특별자치도 제주시 한경면 녹차분재로 567-5,064-773-7088,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F3DCEA72B214140E785EAE3B1871CE549
디저트카페,공설,제주특별자치도 제주시 공설로 15 1층,064-723-3479,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAA18BE5D45BF4A5CBF72F40B75BE7629
카페,삐끄니끄,제주특별자치도 제주시 비월길 7 1층,010-3693-1521,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFBB4C938680941BBADB5D93FA3AA6F61
커피전문점,구씨커피로스터스,제주특별자치도 제주시 구좌읍 구좌로 21 1층,0507-1322-2917,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1729283479
생과일전문점,리치망고 도두해안로점,제주특별자치도 제주시 서해안로 191 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F167ECA57E0B64703870656694EF9F0DD
커피전문점,투썸플레이스 제주오라점,제주특별자치도 제주시 연삼로 259,064-723-3030,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4F7776E555564231B36DA95C48019DA4
디저트카페,초록달과자점,제주특별자치도 제주시 애월읍 납읍로2길 35-4,064-799-1503,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF75FEA373BCE446292965C4EC2C84644
카페,카페이시도르,제주특별자치도 제주시 한림읍 금악북로 353,,
카페,나이체,제주특별자치도 제주시 인다6길 35 1층,064-722-0635,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F709ADA85CCF3435F96C736070C75883D
카페,삼양다방,제주특별자치도 제주시 일주동로 387-1,064-901-3030,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE6BAFC5D9A91499381490F1AF59BD11F
카페,송당나무가드닝센터,제주특별자치도 제주시 구좌읍 송당5길 68-140 1층,,
카페,시적인순간,제주특별자치도 제주시 구좌읍 한동로 95,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F07A3CFF1911B42C7835C014D4FC8A817
키즈카페,콩순이키즈카페 제주점,제주특별자치도 제주시 연사2길 82 1층,064-805-8660,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB4BCD2A55EC045C6A9BB71D20AF807C1
카페,월정리인카페,제주특별자치도 제주시 구좌읍 월정1길 62-2 2~4층,064-782-2007,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEEE50C1D4C0644AF8F1D52FF2D4E6495
디저트카페,세피베이글,제주특별자치도 제주시 조천읍 함덕27길 32-8,070-8621-6932,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7A403F8ABA484C999620B158757F3C94
카페,올디너리,제주특별자치도 제주시 서광로28길 21-1,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF27230D89BA74A2C8C4E78F5AE48D323
카페,에이바우트커피 아라초점,제주특별자치도 제주시 중앙로 523,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3F50EAE529D64EC593CD315E237F20BE
카페,팥,제주특별자치도 제주시 한림읍 귀덕동길 4,064-796-1600,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F656AE395CFF04BD08C8F84FD7291CB9E
디저트카페,리브도넛,제주특별자치도 제주시 인다8길 29,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDA3D6AB59FB841C498554F4C5ADDB6EF
카페,봉성프리마,제주특별자치도 제주시 애월읍 봉성로2길 16-1,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF474F9EA280945638D66E0B1E6C9C4B2
카페,카페 다금바리스타,제주특별자치도 제주시 한경면 노을해안로 1166,0507-1435-2014,
디저트카페,설빙 신제주직영점,제주특별자치도 제주시 신광로 65,070-4202-0080,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F50DAC44F360A464B8F75547C889A8D9D
디저트카페,베디아올다,제주특별자치도 제주시 아란7길 11 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fca891f9c3ad1cd6c58743f98489e8245fb9fe455
카페,새물카페,제주특별자치도 제주시 애월읍 애월해안로 620,,
커피전문점,로얄호텔 구내카페,제주특별자치도 제주시 신대로12길 45,,
카페,에이바우트커피 아이파크점,제주특별자치도 제주시 노형8길 9,064-749-2444,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F853ACC57F058450D9737848352D22439
카페,어클락,제주특별자치도 제주시 애월읍 고성북동길 18 1층,0507-1317-1315,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC5B42DB65EAF46AEB27C632D57C0894F
카페,무무,제주특별자치도 제주시 조천읍 선진길 88,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F75F18ED2A58D450B84FC5B32E38BFA60
디저트카페,버터넛 베이크숍&카페,제주특별자치도 제주시 광양9길 32 1층,064-725-9485,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB4D8FD15BE5A4B068989A18B8CE97EA3
카페,크래커스커피 한경점,제주특별자치도 제주시 한경면 낙수로 1 1층,064-773-0080,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F83C61FE44597427CBDA7B7BDA5DB842A
카페,치치숲,제주특별자치도 제주시 애월읍 녹고메길 165,010-2980-3699,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F26f9147e682463767fdb34fad2dfb819f7990f12
카페,조식,제주특별자치도 제주시 애월읍 어림비로 272 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1480556489
커피전문점,더치앤빈 제주노형점,제주특별자치도 제주시 노형10길 9 1층,064-747-8852,
카페,대수길다방,제주특별자치도 제주시 구좌읍 대수길 24,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F54A05E8929DF4B18A0F9C76533F35841
카페,에이바우트커피 법원점,제주특별자치도 제주시 연삼로 402 1층,064-759-2777,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC44888C880FE42069219DE491C3D2BCE
테마카페,스마일러커피,제주특별자치도 제주시 애월읍 상고길 47,070-8285-7558,
커피전문점,투썸플레이스 제주곽지과물해변점,제주특별자치도 제주시 애월읍 곽지3길 26 길가온펜션 1층,064-799-9930,
카페,따소롬,제주특별자치도 제주시 구좌읍 월정1길 72-1 1층,0507-1315-0625,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F94DD8DF0DFE947D3987662C3919F88C9
커피전문점,파스쿠찌 제주용담해안도로점,제주특별자치도 제주시 서해안로 506,064-711-3001,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC408028509BD4E978389BDB7D42653C7
커피전문점,투썸플레이스 제주애월다인호텔점,제주특별자치도 제주시 애월읍 애월해안로 394 다인오세아노호텔 1층,070-4544-1028,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBACC1B666B2B42E18C249377F19B1BAC
카페,평대우유차,제주특별자치도 제주시 구좌읍 해맞이해안로 1108,010-6767-7355,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F5908477c71705009d6c97f83c3cb328a9e36087f
디저트카페,멜톤,제주특별자치도 제주시 한림읍 한림로 528,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE24946558034E75AB83B03FB2E2B418
카페,쁠랑뜨,제주특별자치도 제주시 1100로 2977-15,070-8809-5699,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F51AD640ABF0847589783B287E79E7FF8
카페,단수이카스테라 인제주해안점,제주특별자치도 제주시 노형로 44,010-2273-0658,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4D78F5929BB842BDACD64DAD61528215
카페,카페아프리카,제주특별자치도 제주시 서흘길 9,064-759-4000,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4E4C414341D9493B83CB01B7BF191A58
카페,퀸즈블루,제주특별자치도 제주시 애월읍 애월로1길 24-16,,
커피전문점,에이바우트커피 화북남문점,제주특별자치도 제주시 진서로 1 1층,064-702-8666,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF54205C40D4B499C90A2BF112F725872
커피전문점,산책,제주특별자치도 제주시 애월읍 고내로7길 49,,
생과일전문점,리치망고 협재점,제주특별자치도 제주시 한림읍 한림로 482,064-796-7729,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3DEB6AD86B784521A16FF59DA4E71848
커피전문점,에이바우트커피 이편한세상시티점,제주특별자치도 제주시 원노형남1길 24 1층,064-747-7666,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2F231DA260C64BC399F4A60350F943FB
카페,그루,제주특별자치도 제주시 산록북로 819-20,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD63B80A72D48445484B77B8D1F5F27E7
디저트카페,디저트39 제주노형점,제주특별자치도 제주시 노형3길 21,064-712-3933,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F35767F5A4FFC4801892E7DE948D3FCBE
카페,쉴만한물가,제주특별자치도 제주시 한림읍 월령안길 30,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F4B1C8EFE08D3428D97227F479D929217
